name_common,age,mlb_ID,player_ID,year_ID,stint_ID,team_ID,lg_ID,pitcher,salary,OPS_plus,WAR,sumWAR,avgOPSplus,adjusted_sal
Chris Hoiles,29.0,116057.0,hoilech01,1994,1,BAL,AL,N,2000000.0,106.846,2.78,2.78,106.846,3198609.986504724
Chris Hoiles,30.0,116057.0,hoilech01,1995,1,BAL,AL,N,2850000.0,114.4237,3.32,3.32,114.4237,4432404.527559055
Chris Hoiles,31.0,116057.0,hoilech01,1996,1,BAL,AL,N,3350000.0,108.2075,2.47,2.47,108.2075,5060592.415551307
Chris Hoiles,32.0,116057.0,hoilech01,1997,1,BAL,AL,N,3600000.0,110.3234,2.11,2.11,110.3234,5316269.158878504
Chris Hoiles,33.0,116057.0,hoilech01,1998,1,BAL,AL,N,3600000.0,116.9704,1.47,1.47,116.9704,5234731.288343558
Bryan Holaday,26.0,592407.0,holadbr01,2014,1,DET,AL,N,502000.0,53.9058,-0.55,-0.55,53.9058,502595.8620573128
Ray Holbert,23.0,116059.0,holbera01,1994,1,SDP,NL,N,109000.0,6.4912,-0.03,-0.03,6.4912,174324.24426450743
Ray Holbert,24.0,116059.0,holbera01,1995,1,SDP,NL,N,115000.0,58.2828,-0.44,-0.44,58.2828,178851.41076115484
Ray Holbert,28.0,116059.0,holbera01,1999,1,KCR,AL,N,215000.0,64.7273,-0.09,-0.09,64.7273,305874.27971188474
Ray Holbert,29.0,116059.0,holbera01,2000,1,KCR,AL,N,225000.0,26.2961,-0.13,-0.13,26.2961,309691.20209059236
Todd Hollandsworth,22.0,116075.0,hollato01,1995,1,LAD,NL,N,109000.0,91.4611,-0.29,-0.29,91.4611,169520.03280839894
Todd Hollandsworth,23.0,116075.0,hollato01,1996,1,LAD,NL,N,136000.0,112.575,1.09,1.09,112.575,205444.94582536648
Todd Hollandsworth,24.0,116075.0,hollato01,1997,1,LAD,NL,N,550000.0,75.4567,0.1,0.1,75.4567,812207.7881619937
Todd Hollandsworth,25.0,116075.0,hollato01,1998,1,LAD,NL,N,700000.0,89.0397,-0.25,-0.25,89.0397,1017864.4171779141
Todd Hollandsworth,26.0,116075.0,hollato01,1999,1,LAD,NL,N,850000.0,104.477,0.7,0.7,104.477,1209270.4081632653
Todd Hollandsworth,27.0,116075.0,hollato01,2000,1,LAD,NL,N,1450000.0,77.2714,0.9,2.29,94.1834,1995787.7468060397
Todd Hollandsworth,28.0,116075.0,hollato01,2001,1,COL,NL,N,2750000.0,150.0569,1.41,1.41,150.0569,3680388.198757764
Todd Hollandsworth,29.0,116075.0,hollato01,2002,1,COL,NL,N,2750000.0,105.3922,0.99,1.28,98.5613,3623105.8921623123
Todd Hollandsworth,30.0,116075.0,hollato01,2003,1,FLA,NL,N,1500000.0,92.5855,0.08,0.08,92.5855,1932203.8043478262
Todd Hollandsworth,31.0,116075.0,hollato01,2004,1,CHC,NL,N,1000000.0,137.9882,1.18,1.18,137.9882,1254722.0751720488
Todd Hollandsworth,32.0,116075.0,hollato01,2005,1,CHC,NL,N,900000.0,76.6279,-0.93,-1.07,58.659499999999994,1092244.2396313364
Todd Hollandsworth,33.0,116075.0,hollato01,2006,1,CLE,AL,N,900000.0,76.194,0.09,-0.08000000000000002,78.77895000000001,1058111.6071428573
Dave Hollins,24.0,116083.0,hollida01,1990,1,PHI,NL,N,100000.0,56.4225,-0.84,-0.84,56.4225,181344.29992348893
Dave Hollins,25.0,116083.0,hollida01,1991,1,PHI,NL,N,116000.0,149.2959,1.4,1.4,149.2959,201864.69897209987
Dave Hollins,26.0,116083.0,hollida01,1992,1,PHI,NL,N,180000.0,136.8266,6.11,6.11,136.8266,304084.5331432644
Dave Hollins,27.0,116083.0,hollida01,1993,1,PHI,NL,N,625000.0,119.4932,3.47,3.47,119.4932,1025160.0346020762
Dave Hollins,28.0,116083.0,hollida01,1994,1,PHI,NL,N,2000000.0,76.5894,-0.74,-0.74,76.5894,3198609.986504724
Dave Hollins,29.0,116083.0,hollida01,1995,1,PHI,NL,N,2000000.0,113.8325,1.62,1.6500000000000001,75.38145,3110459.3175853016
Dave Hollins,30.0,116083.0,hollida01,1996,1,MIN,AL,N,1350000.0,91.9766,3.12,4.23,112.6877,2039343.2122370936
Dave Hollins,31.0,116083.0,hollida01,1997,1,LAA,AL,N,2050000.0,105.1853,3.47,3.47,105.1853,3027319.937694704
Dave Hollins,32.0,116083.0,hollida01,1998,1,LAA,AL,N,1900000.0,86.4637,-0.34,-0.34,86.4637,2762774.8466257667
Dave Hollins,33.0,116083.0,hollida01,1999,1,TOR,AL,N,1900000.0,50.4063,-0.47,-0.47,50.4063,2703075.030012005
Dave Hollins,36.0,116083.0,hollida01,2002,1,PHI,NL,N,400000.0,-21.1398,-0.1,-0.1,-21.1398,526997.2206781545
Damon Hollins,32.0,132360.0,hollida02,2006,1,TBD,AL,N,346200.0,76.5949,-0.05,-0.05,76.5949,407020.2648809524
Matt Holliday,25.0,407812.0,hollima01,2005,1,COL,NL,N,366000.0,114.3477,2.78,2.78,114.3477,444179.32411674346
Matt Holliday,26.0,407812.0,hollima01,2006,1,COL,NL,N,500000.0,136.7445,3.4,3.4,136.7445,587839.7817460317
Matt Holliday,27.0,407812.0,hollima01,2007,1,COL,NL,N,4400000.0,150.488,5.99,5.99,150.488,5029732.519219453
Matt Holliday,28.0,407812.0,hollima01,2008,1,COL,NL,N,9500000.0,138.1527,5.85,5.85,138.1527,10458105.553568691
Matt Holliday,29.0,407812.0,hollima01,2009,1,OAK,AL,N,13500000.0,119.8844,2.96,5.3,144.39495,14914581.167817205
Matt Holliday,30.0,407812.0,hollima01,2010,1,STL,NL,N,16333327.0,149.4448,5.92,5.92,149.4448,17753586.99397861
Matt Holliday,31.0,407812.0,hollima01,2011,1,STL,NL,N,16317774.0,150.9304,3.81,3.81,150.9304,17193949.649273805
Matt Holliday,32.0,407812.0,hollima01,2012,1,STL,NL,N,17000000.0,138.4633,4.04,4.04,138.4633,17549626.7324059
Matt Holliday,33.0,407812.0,hollima01,2013,1,STL,NL,N,17000000.0,141.7683,2.58,2.58,141.7683,17296277.853852857
Matt Holliday,34.0,407812.0,hollima01,2014,1,STL,NL,N,17000000.0,127.1045,3.42,3.42,127.1045,17020178.59556637
Matt Holliday,35.0,407812.0,hollima01,2015,1,STL,NL,N,17000000.0,120.6568,0.8,0.8,120.6568,17000000.0
Steve Holm,28.0,455725.0,holmst01,2008,1,SFG,NL,N,390000.0,98.5999,-0.23,-0.23,98.5999,429332.7543043989
Brock Holt,27.0,571788.0,holtbr01,2015,1,BOS,AL,N,530500.0,95.5099,2.62,2.62,95.5099,530500.0
Paul Hoover,32.0,150137.0,hoovepa01,2008,1,FLA,NL,N,390000.0,22.4585,-0.17,-0.17,22.4585,429332.7543043989
Norris Hopper,29.0,440361.0,hoppeno01,2008,1,CIN,NL,N,402500.0,30.091,-0.14,-0.14,30.091,443093.419506463
Bob Horner,27.0,116154.0,hornebo01,1985,1,ATL,NL,N,1500000.0,125.6822,1.87,1.87,125.6822,3304140.334572491
Bob Horner,28.0,116154.0,hornebo01,1986,1,ATL,NL,N,1800000.0,116.4662,1.86,1.86,116.4662,3892614.96350365
Bob Horner,30.0,116154.0,hornebo01,1988,1,STL,NL,N,950000.0,102.1393,0.21,0.21,102.1393,1903348.6897717668
Sam Horn,23.0,116152.0,hornsa01,1987,1,BOS,AL,N,62500.0,143.0096,0.91,0.91,143.0096,130401.07834507043
Sam Horn,24.0,116152.0,hornsa01,1988,1,BOS,AL,N,80000.0,45.0249,-0.42,-0.42,45.0249,160281.99492814878
Sam Horn,26.0,116152.0,hornsa01,1990,1,BAL,AL,N,120000.0,125.9841,0.94,0.94,125.9841,217613.1599081867
Sam Horn,27.0,116152.0,hornsa01,1991,1,BAL,AL,N,175000.0,130.135,1.1,1.1,130.135,304537.2613803231
Sam Horn,28.0,116152.0,hornsa01,1992,1,BAL,AL,N,687500.0,102.1586,-0.04,-0.04,102.1586,1161433.9807555238
Dwayne Hosey,28.0,116165.0,hoseydw01,1995,1,BOS,AL,N,110000.0,159.9193,1.54,1.54,159.9193,171075.26246719158
Dwayne Hosey,29.0,116165.0,hoseydw01,1996,1,BOS,AL,N,225000.0,54.8549,-0.22,-0.22,54.8549,339890.5353728489
Eric Hosmer,22.0,543333.0,hosmeer01,2012,1,KCR,AL,N,502500.0,80.527,-0.45,-0.45,80.527,518746.3195902332
Eric Hosmer,23.0,543333.0,hosmeer01,2013,1,KCR,AL,N,528250.0,117.8393,3.5,3.5,117.8393,537456.3986057513
Eric Hosmer,24.0,543333.0,hosmeer01,2014,1,KCR,AL,N,3600000.0,98.7951,0.83,0.83,98.7951,3604273.114355231
Eric Hosmer,25.0,543333.0,hosmeer01,2015,1,KCR,AL,N,5650000.0,121.5275,3.58,3.58,121.5275,5650000.0
Paul Householder,26.0,116185.0,housepa02,1985,1,MIL,AL,N,215000.0,101.7892,1.47,1.47,101.7892,473593.4479553904
Tyler Houston,25.0,116191.0,houstty01,1996,1,ATL,NL,N,109000.0,83.9499,-0.09,0.6,100.96975,164658.0815806246
Tyler Houston,26.0,116191.0,houstty01,1997,1,CHC,NL,N,185000.0,63.8282,-0.8,-0.8,63.8282,273197.1651090343
Tyler Houston,27.0,116191.0,houstty01,1998,1,CHC,NL,N,225000.0,76.5441,0.31,0.31,76.5441,327170.7055214724
Tyler Houston,28.0,116191.0,houstty01,1999,1,CHC,NL,N,715000.0,77.22,-0.61,-0.69,54.998149999999995,1017209.8139255702
Tyler Houston,29.0,116191.0,houstty01,2000,1,MIL,NL,N,835000.0,96.233,0.17,0.17,96.233,1149298.4610917538
Tyler Houston,30.0,116191.0,houstty01,2001,1,MIL,NL,N,1375000.0,110.871,1.16,1.16,110.871,1840194.099378882
Tyler Houston,31.0,116191.0,houstty01,2002,1,MIL,NL,N,1625000.0,112.2784,1.0,0.39,77.93035,2140926.209005003
Tyler Houston,32.0,116191.0,houstty01,2003,1,PHI,NL,N,1000000.0,93.2024,0.28,0.28,93.2024,1288135.8695652173
David Howard,24.0,116201.0,howarda02,1991,1,KCR,AL,N,100000.0,46.5726,0.11,0.11,46.5726,174021.2922173275
David Howard,25.0,116201.0,howarda02,1992,1,KCR,AL,N,152500.0,54.8443,0.29,0.29,54.8443,257627.17391304346
David Howard,26.0,116201.0,howarda02,1993,1,KCR,AL,N,193000.0,106.9077,0.38,0.38,106.9077,316569.4186851211
David Howard,27.0,116201.0,howarda02,1994,1,KCR,AL,N,220000.0,59.9108,0.74,0.74,59.9108,351847.0985155196
David Howard,28.0,116201.0,howarda02,1995,1,KCR,AL,N,385000.0,65.5005,1.06,1.06,65.5005,598763.4186351706
David Howard,29.0,116201.0,howarda02,1996,1,KCR,AL,N,600000.0,52.0455,0.25,0.25,52.0455,906374.7609942638
David Howard,30.0,116201.0,howarda02,1997,1,KCR,AL,N,762500.0,58.5257,0.12,0.12,58.5257,1126015.3426791278
David Howard,31.0,116201.0,howarda02,1998,1,STL,NL,N,850000.0,73.3007,-0.11,-0.11,73.3007,1235978.2208588957
David Howard,32.0,116201.0,howarda02,1999,1,STL,NL,N,950000.0,46.7051,-0.28,-0.28,46.7051,1351537.5150060025
Ryan Howard,26.0,429667.0,howarry01,2006,1,PHI,NL,N,355000.0,167.3906,5.22,5.22,167.3906,417366.24503968254
Ryan Howard,27.0,429667.0,howarry01,2007,1,PHI,NL,N,900000.0,144.4763,2.92,2.92,144.4763,1028808.9243857973
Ryan Howard,28.0,429667.0,howarry01,2008,1,PHI,NL,N,10000000.0,125.2175,1.78,1.78,125.2175,11008532.161651254
Ryan Howard,29.0,429667.0,howarry01,2009,1,PHI,NL,N,15000000.0,140.5574,3.79,3.79,140.5574,16571756.853130229
Ryan Howard,30.0,429667.0,howarry01,2010,1,PHI,NL,N,19000000.0,126.9534,1.24,1.24,126.9534,20652139.81729464
Ryan Howard,31.0,429667.0,howarry01,2011,1,PHI,NL,N,20000000.0,126.1811,1.2,1.2,126.1811,21073891.143821213
Ryan Howard,32.0,429667.0,howarry01,2012,1,PHI,NL,N,20000000.0,90.8773,-1.17,-1.17,90.8773,20646619.68518341
Ryan Howard,33.0,429667.0,howarry01,2013,1,PHI,NL,N,20000000.0,114.7581,0.64,0.64,114.7581,20348562.181003362
Ryan Howard,34.0,429667.0,howarry01,2014,1,PHI,NL,N,25000000.0,92.0589,-1.16,-1.16,92.0589,25029674.405244663
Ryan Howard,35.0,429667.0,howarry01,2015,1,PHI,NL,N,25000000.0,96.1102,-1.22,-1.22,96.1102,25000000.0
Steve Howard,26.0,116214.0,howarst01,1990,1,OAK,AL,N,100000.0,70.268,-0.52,-0.52,70.268,181344.29992348893
Thomas Howard,25.0,116215.0,howarth01,1990,1,SDP,NL,N,100000.0,61.9507,-0.25,-0.25,61.9507,181344.29992348893
Thomas Howard,26.0,116215.0,howarth01,1991,1,SDP,NL,N,105000.0,84.9925,1.76,1.76,84.9925,182722.35682819385
Thomas Howard,27.0,116215.0,howarth01,1992,1,SDP,NL,N,158000.0,88.4881,0.0,1.07,86.86325,266918.64575908764
Thomas Howard,28.0,116215.0,howarth01,1993,1,CLE,AL,N,325000.0,62.4451,-0.18,0.6100000000000001,86.2978,533083.2179930796
Thomas Howard,29.0,116215.0,howarth01,1994,1,CIN,NL,N,575000.0,84.6051,-0.41,-0.41,84.6051,919600.3711201081
Thomas Howard,30.0,116215.0,howarth01,1995,1,CIN,NL,N,675000.0,99.1942,0.51,0.51,99.1942,1049780.0196850393
Thomas Howard,31.0,116215.0,howarth01,1996,1,CIN,NL,N,675000.0,92.5991,-0.5,-0.5,92.5991,1019671.6061185468
Thomas Howard,32.0,116215.0,howarth01,1997,1,HOU,NL,N,750000.0,80.4835,0.5,0.5,80.4835,1107556.074766355
Thomas Howard,33.0,116215.0,howarth01,1998,1,LAD,NL,N,425000.0,40.8106,-0.42,-0.42,40.8106,617989.1104294478
Thomas Howard,34.0,116215.0,howarth01,1999,1,STL,NL,N,325000.0,98.0584,0.27,0.27,98.0584,462368.0972388956
Thomas Howard,35.0,116215.0,howarth01,2000,1,STL,NL,N,650000.0,59.6681,-0.76,-0.76,59.6681,894663.4727061557
Jack Howell,24.0,116225.0,howelja02,1986,1,LAA,AL,N,82500.0,122.0729,1.4,1.4,122.0729,178411.51916058396
Jack Howell,25.0,116225.0,howelja02,1987,1,LAA,AL,N,95000.0,110.3928,2.42,2.42,110.3928,198209.63908450704
Jack Howell,26.0,116225.0,howelja02,1988,1,LAA,AL,N,200000.0,110.3406,1.0,1.0,110.3406,400704.98732037196
Jack Howell,27.0,116225.0,howelja02,1989,1,LAA,AL,N,475000.0,103.3622,2.64,2.64,103.3622,907928.0241935484
Jack Howell,28.0,116225.0,howelja02,1990,1,LAA,AL,N,652500.0,97.6047,1.01,1.01,97.6047,1183271.557000765
Jack Howell,29.0,116225.0,howelja02,1991,1,LAA,AL,N,652500.0,71.4458,-0.2,0.51,73.98535000000001,1135488.9317180617
Jack Howell,34.0,116225.0,howelja02,1996,1,LAA,AL,N,300000.0,108.201,0.12,0.12,108.201,453187.3804971319
Jack Howell,35.0,116225.0,howelja02,1997,1,LAA,AL,N,400000.0,113.7748,0.39,0.39,113.7748,590696.5732087228
Jack Howell,36.0,116225.0,howelja02,1998,1,HOU,NL,N,500000.0,124.9131,0.07,0.07,124.9131,727046.0122699386
Jack Howell,37.0,116225.0,howelja02,1999,1,HOU,NL,N,550000.0,86.9047,0.25,0.25,86.9047,782469.087635054
Dann Howitt,26.0,116234.0,howitda01,1990,1,OAK,AL,N,100000.0,34.7938,0.19,0.19,34.7938,181344.29992348893
Kent Hrbek,25.0,116243.0,hrbekke01,1985,1,MIN,AL,N,560000.0,112.3451,2.84,2.84,112.3451,1233545.7249070632
Kent Hrbek,26.0,116243.0,hrbekke01,1986,1,MIN,AL,N,1060000.0,123.5206,3.03,3.03,123.5206,2292317.700729927
Kent Hrbek,27.0,116243.0,hrbekke01,1987,1,MIN,AL,N,1310000.0,141.6402,4.04,4.04,141.6402,2733206.602112676
Kent Hrbek,28.0,116243.0,hrbekke01,1988,1,MIN,AL,N,1410000.0,150.1911,4.46,4.46,150.1911,2824970.1606086222
Kent Hrbek,29.0,116243.0,hrbekke01,1989,1,MIN,AL,N,1560000.0,138.5134,3.79,3.79,138.5134,2981826.7741935486
Kent Hrbek,30.0,116243.0,hrbekke01,1990,1,MIN,AL,N,2100000.0,131.4708,1.94,1.94,131.4708,3808230.298393267
Kent Hrbek,31.0,116243.0,hrbekke01,1991,1,MIN,AL,N,2600000.0,125.4966,2.68,2.68,125.4966,4524553.597650514
Kent Hrbek,32.0,116243.0,hrbekke01,1992,1,MIN,AL,N,3100000.0,113.0468,1.65,1.65,113.0468,5237011.404133998
Kent Hrbek,33.0,116243.0,hrbekke01,1993,1,MIN,AL,N,3100000.0,120.2979,2.12,2.12,120.2979,5084793.771626297
Kent Hrbek,34.0,116243.0,hrbekke01,1994,1,MIN,AL,N,3100000.0,99.1534,-0.19,-0.19,99.1534,4957845.479082322
Glenn Hubbard,27.0,116246.0,hubbagl01,1985,1,ATL,NL,N,455000.0,75.3122,3.31,3.31,75.3122,1002255.9014869889
Glenn Hubbard,28.0,116246.0,hubbagl01,1986,1,ATL,NL,N,505000.0,76.1065,1.1,1.1,76.1065,1092094.753649635
Glenn Hubbard,29.0,116246.0,hubbagl01,1987,1,ATL,NL,N,555000.0,99.383,2.99,2.99,99.383,1157961.5757042253
Glenn Hubbard,30.0,116246.0,hubbagl01,1988,1,OAK,AL,N,425000.0,92.6048,2.02,2.02,92.6048,851498.0980557904
Glenn Hubbard,31.0,116246.0,hubbagl01,1989,1,OAK,AL,N,375000.0,74.6946,0.26,0.26,74.6946,716785.2822580645
Mike Hubbard,24.0,116247.0,hubbami01,1995,1,CHC,NL,N,109000.0,13.274,-0.18,-0.18,13.274,169520.03280839894
Mike Hubbard,25.0,116247.0,hubbami01,1996,1,CHC,NL,N,112000.0,-26.7292,-0.51,-0.51,-26.7292,169189.9553855959
Mike Hubbard,26.0,116247.0,hubbami01,1997,1,CHC,NL,N,153000.0,24.2469,-0.68,-0.68,24.2469,225941.43925233645
Mike Hubbard,27.0,116247.0,hubbami01,1998,1,WSN,NL,N,174000.0,-0.4077,-0.78,-0.78,-0.4077,253012.01226993866
Trent Hubbard,30.0,116248.0,hubbatr01,1994,1,COL,NL,N,109000.0,111.49,0.25,0.25,111.49,174324.24426450743
Trent Hubbard,31.0,116248.0,hubbatr01,1995,1,COL,NL,N,114000.0,119.2033,0.13,0.13,119.2033,177296.1811023622
Trent Hubbard,32.0,116248.0,hubbatr01,1996,1,COL,NL,N,127500.0,72.3248,0.35,0.7,70.94945,192604.63671128105
Trent Hubbard,34.0,116248.0,hubbatr01,1998,1,LAD,NL,N,250000.0,116.4826,0.9,0.9,116.4826,363523.0061349693
Trent Hubbard,35.0,116248.0,hubbatr01,1999,1,LAD,NL,N,300000.0,103.2388,0.01,0.01,103.2388,426801.3205282113
Trent Hubbard,36.0,116248.0,hubbatr01,2000,1,ATL,NL,N,400000.0,43.586,-0.4,-1.06,28.67635,550562.1370499419
Trent Hubbard,38.0,116248.0,hubbatr01,2002,1,SDP,NL,N,300000.0,54.5835,-0.76,-0.76,54.5835,395247.9155086159
Justin Huber,25.0,408311.0,huberju01,2008,1,SDP,NL,N,390000.0,92.5994,0.31,0.31,92.5994,429332.7543043989
Chin-lung Hu,24.0,464341.0,huch01,2008,1,LAD,NL,N,390000.0,29.9784,-0.07,-0.07,29.9784,429332.7543043989
Chin-lung Hu,25.0,464341.0,huch01,2009,1,LAD,NL,N,401000.0,145.7504,0.03,0.03,145.7504,443018.29987368145
Chin-lung Hu,27.0,464341.0,huch01,2011,1,NYM,NL,N,420000.0,-59.0724,-0.43,-0.43,-59.0724,442551.7140202455
Ken Huckaby,32.0,279570.0,huckake01,2003,1,TOR,AL,N,313000.0,16.1571,-0.13,-0.13,16.1571,403186.527173913
Rex Hudler,27.0,116258.0,hudlere01,1988,1,WSN,NL,N,65000.0,100.7259,1.29,1.29,100.7259,130229.12087912088
Rex Hudler,28.0,116258.0,hudlere01,1989,1,WSN,NL,N,90000.0,93.0963,0.58,0.58,93.0963,172028.46774193548
Rex Hudler,29.0,116258.0,hudlere01,1990,1,WSN,NL,N,135000.0,87.9291,0.0,1.96,99.1548,244814.80489671003
Rex Hudler,30.0,116258.0,hudlere01,1991,1,STL,NL,N,300000.0,60.0872,-1.08,-1.08,60.0872,522063.8766519824
Rex Hudler,31.0,116258.0,hudlere01,1992,1,STL,NL,N,400000.0,82.8998,-0.53,-0.53,82.8998,675743.406985032
Rex Hudler,33.0,116258.0,hudlere01,1994,1,LAA,AL,N,411000.0,122.6625,0.75,0.75,122.6625,657314.3522267207
Rex Hudler,34.0,116258.0,hudlere01,1995,1,LAA,AL,N,347223.0,88.4265,1.52,1.52,88.4265,540011.5078149606
Rex Hudler,35.0,116258.0,hudlere01,1996,1,LAA,AL,N,400000.0,122.8953,2.62,2.62,122.8953,604249.8406628425
Rex Hudler,36.0,116258.0,hudlere01,1997,1,PHI,NL,N,1150000.0,65.8199,0.09,0.09,65.8199,1698252.6479750779
Rex Hudler,37.0,116258.0,hudlere01,1998,1,PHI,NL,N,1150000.0,-7.3817,-0.52,-0.52,-7.3817,1672205.828220859
Orlando Hudson,25.0,407861.0,hudsoor01,2003,1,TOR,AL,N,313000.0,87.2466,3.24,3.24,87.2466,403186.527173913
Orlando Hudson,26.0,407861.0,hudsoor01,2004,1,TOR,AL,N,322000.0,98.2891,5.15,5.15,98.2891,404020.5082053997
Orlando Hudson,27.0,407861.0,hudsoor01,2005,1,TOR,AL,N,365000.0,90.6349,3.54,3.54,90.6349,442965.71940604196
Orlando Hudson,28.0,407861.0,hudsoor01,2006,1,ARI,NL,N,2300000.0,101.9301,4.09,4.09,101.9301,2704062.9960317463
Orlando Hudson,29.0,407861.0,hudsoor01,2007,1,ARI,NL,N,3900000.0,105.1525,4.32,4.32,105.1525,4458172.005671788
Orlando Hudson,30.0,407861.0,hudsoor01,2008,1,ARI,NL,N,6250000.0,107.8177,2.09,2.09,107.8177,6880332.601032034
Orlando Hudson,31.0,407861.0,hudsoor01,2009,1,LAD,NL,N,3364877.0,108.6482,4.12,4.12,108.6482,3717461.5656460193
Orlando Hudson,32.0,407861.0,hudsoor01,2010,1,MIN,AL,N,5000000.0,95.8462,2.86,2.86,95.8462,5434773.636130168
Orlando Hudson,33.0,407861.0,hudsoor01,2011,1,SDP,NL,N,4000000.0,93.8063,0.62,0.62,93.8063,4214778.2287642425
Orlando Hudson,34.0,407861.0,hudsoor01,2012,1,SDP,NL,N,5500000.0,62.4866,-0.09,0.17,58.00415,5677820.413425438
Aubrey Huff,26.0,333492.0,huffau01,2003,1,TBD,AL,N,325000.0,144.5537,3.99,3.99,144.5537,418644.1576086957
Aubrey Huff,27.0,333492.0,huffau01,2004,1,TBD,AL,N,2666667.0,123.6972,4.23,4.23,123.6972,3345925.9520328213
Aubrey Huff,28.0,333492.0,huffau01,2005,1,TBD,AL,N,4916667.0,99.2326,0.85,0.85,99.2326,5966890.232150537
Aubrey Huff,29.0,333492.0,huffau01,2006,1,TBD,AL,N,6916667.0,108.3728,0.8,1.03,107.91835,8131784.039379961
Aubrey Huff,30.0,333492.0,huffau01,2007,1,BAL,AL,N,4000000.0,102.9083,0.32,0.32,102.9083,4572484.108381322
Aubrey Huff,31.0,333492.0,huffau01,2008,1,BAL,AL,N,8000000.0,137.2368,4.12,4.12,137.2368,8806825.729321003
Aubrey Huff,32.0,333492.0,huffau01,2009,1,BAL,AL,N,8000000.0,88.9202,-0.95,-1.71,68.72325,8838270.321669456
Aubrey Huff,33.0,333492.0,huffau01,2010,1,SFG,NL,N,3000000.0,141.632,5.68,5.68,141.632,3260864.181678101
Aubrey Huff,34.0,333492.0,huffau01,2011,1,SFG,NL,N,10000000.0,92.135,-0.23,-0.23,92.135,10536945.571910607
Aubrey Huff,35.0,333492.0,huffau01,2012,1,SFG,NL,N,10000000.0,76.5456,0.16,0.16,76.5456,10323309.842591705
Mike Huff,27.0,116271.0,huffmi01,1991,1,CLE,AL,N,100000.0,94.7815,0.59,0.85,98.24029999999999,174021.2922173275
Mike Huff,28.0,116271.0,huffmi01,1992,1,CHW,AL,N,145000.0,49.411,-0.86,-0.86,49.411,244956.9850320741
Mike Huff,29.0,116271.0,huffmi01,1993,1,CHW,AL,N,180000.0,69.1773,0.27,0.27,69.1773,295246.0899653979
Mike Huff,30.0,116271.0,huffmi01,1994,1,TOR,AL,N,222000.0,117.3015,1.35,1.35,117.3015,355045.7085020243
Mike Huff,31.0,116271.0,huffmi01,1995,1,TOR,AL,N,360000.0,76.8449,0.27,0.27,76.8449,559882.6771653543
Bobby Hughes,27.0,132962.0,hughebo01,1998,1,MIL,NL,N,170000.0,78.7357,-0.38,-0.38,78.7357,247195.64417177913
Bobby Hughes,28.0,132962.0,hughebo01,1999,1,MIL,NL,N,217000.0,67.2424,-0.23,-0.23,67.2424,308719.6218487395
Keith Hughes,23.0,116281.0,hugheke01,1987,1,NYY,AL,N,62500.0,-100.0,-0.11,-0.43,-17.271749999999997,130401.07834507043
Keith Hughes,26.0,116281.0,hugheke01,1990,1,NYM,NL,N,105000.0,-100.0,-0.15,-0.15,-100.0,190411.51491966337
Luke Hughes,27.0,471863.0,hughelu01,2012,1,MIN,AL,N,485000.0,6.1635,-0.02,-0.36000000000000004,-25.1171,500680.5273656977
Tim Hulett,26.0,116300.0,huletti01,1986,1,CHW,AL,N,195000.0,68.9917,0.76,0.76,68.9917,421699.95437956206
Tim Hulett,27.0,116300.0,huletti01,1987,1,CHW,AL,N,185000.0,53.7596,-0.21,-0.21,53.7596,385987.1919014085
Tim Hulett,29.0,116300.0,huletti01,1989,1,BAL,AL,N,150000.0,119.0746,0.5,0.5,119.0746,286714.1129032258
Tim Hulett,30.0,116300.0,huletti01,1990,1,BAL,AL,N,207500.0,96.7839,1.36,1.36,96.7839,376289.4223412395
Tim Hulett,31.0,116300.0,huletti01,1991,1,BAL,AL,N,327500.0,68.8358,0.04,0.04,68.8358,569919.7320117474
Tim Hulett,32.0,116300.0,huletti01,1992,1,BAL,AL,N,420000.0,108.7407,0.59,0.59,108.7407,709530.5773342836
Tim Hulett,33.0,116300.0,huletti01,1993,1,BAL,AL,N,400000.0,97.1988,2.5,2.5,97.1988,656102.4221453287
Tim Hulett,34.0,116300.0,huletti01,1994,1,BAL,AL,N,550000.0,65.4049,1.04,1.04,65.4049,879617.746288799
David Hulse,25.0,116302.0,hulseda01,1993,1,TEX,AL,N,120000.0,92.277,2.76,2.76,92.277,196830.7266435986
David Hulse,26.0,116302.0,hulseda01,1994,1,TEX,AL,N,210000.0,62.0749,-0.46,-0.46,62.0749,335854.04858299595
David Hulse,27.0,116302.0,hulseda01,1995,1,MIL,AL,N,220000.0,60.1901,-1.01,-1.01,60.1901,342150.52493438317
David Hulse,28.0,116302.0,hulseda01,1996,1,MIL,AL,N,270000.0,31.7205,-0.44,-0.44,31.7205,407868.6424474187
Mike Humphreys,26.0,116310.0,humphmi01,1993,1,NYY,AL,N,112000.0,67.3596,-0.15,-0.15,67.3596,183708.67820069205
Nick Hundley,25.0,460026.0,hundlni01,2009,1,SDP,NL,N,404400.0,97.0155,0.99,0.99,97.0155,446774.56476039096
Nick Hundley,26.0,460026.0,hundlni01,2010,1,SDP,NL,N,415700.0,101.9085,-0.12,-0.12,101.9085,451847.08010786213
Nick Hundley,27.0,460026.0,hundlni01,2011,1,SDP,NL,N,439900.0,131.6739,2.96,2.96,131.6739,463520.2357083476
Nick Hundley,28.0,460026.0,hundlni01,2012,1,SDP,NL,N,2000000.0,31.3681,-0.58,-0.58,31.3681,2064661.9685183412
